,account_id,win_rate,match_id,rank,average_kda,average_kills,average_deaths,average_assists,average_cs,average_denies,average_networth,average_gold_per_minute,average_exp_per_minute,average_tower_damage,average_hero_damage,average_hero_healing,average_camps_stacked,average_individual_match_performance,average_vision_participation,recent_win_rate,recent_times_left,curr_team_wl_rate
119,,0.5,7792949103,74,8.361940962167086,16.64,15.09,24.6475,1058.2425,1399.9674999999997,3658.3849999999998,441.4425,15.1675,7765.8375,53578.645000000004,1040.0125,1.915,-3.049999999999999,4.375,0.5,0.0,0.5
120,,0.5,7792949103,74,8.361940962167086,16.64,15.09,24.6475,1058.2425,1399.9674999999997,3658.3849999999998,441.4425,15.1675,7765.8375,53578.645000000004,1040.0125,1.915,-3.049999999999999,4.375,0.5,0.0,0.5
121,,0.5,7792947911,71,8.113572480967605,12.919999999999998,15.665,30.115000000000002,873.135,1155.685,3748.5225,287.0725,12.98,5248.2225,42452.605,2930.3900000000003,1.9525000000000001,-1.2324999999999993,12.3125,0.5,0.0,0.5
122,,0.5,7792947911,71,8.113572480967605,12.919999999999998,15.665,30.115000000000002,873.135,1155.685,3748.5225,287.0725,12.98,5248.2225,42452.605,2930.3900000000003,1.9525000000000001,-1.2324999999999993,12.3125,0.5,0.0,0.5
123,,0.5,7792945115,73,8.97226463745233,15.439999999999998,14.8925,29.93,964.005,1268.9625,4301.74,367.26,16.2675,7355.3825,51077.162500000006,2142.3975,2.4275,3.1999999999999993,12.17,0.5,0.0,0.5
124,,0.5,7792945115,73,8.97226463745233,15.439999999999998,14.8925,29.93,964.005,1268.9625,4301.74,367.26,16.2675,7355.3825,51077.162500000006,2142.3975,2.4275,3.1999999999999993,12.17,0.5,0.0,0.5
125,,0.5,7792942701,81,9.381126420202175,12.8125,13.74,27.305,1005.5699999999999,1266.6499999999999,3674.6975,397.3375,13.25,7374.355,47799.9475,1905.145,1.8,-3.2675,8.1525,0.5,0.0,0.5
126,,0.5,7792942701,81,9.381126420202175,12.8125,13.74,27.305,1005.5699999999999,1266.6499999999999,3674.6975,397.3375,13.25,7374.355,47799.9475,1905.145,1.8,-3.2675,8.1525,0.5,0.0,0.5
127,,0.5,7792938217,75,8.487018744112785,13.915,14.845,28.8,946.915,1255.1075,3449.6175000000003,348.2025,11.23,5650.165,47593.5075,2782.0825,2.545,-1.1324999999999998,8.64,0.5,0.0,0.5
128,,0.5,7792938217,75,8.487018744112785,13.915,14.845,28.8,946.915,1255.1075,3449.6175000000003,348.2025,11.23,5650.165,47593.5075,2782.0825,2.545,-1.1324999999999998,8.64,0.5,0.0,0.5
129,,0.5,7792934504,72,8.584142015687938,12.88888888888889,14.471111111111112,27.175555555555558,901.7088888888889,1199.851111111111,3381.7333333333336,340.7266666666667,11.54888888888889,6305.713333333334,45082.24222222222,3242.702222222222,2.3644444444444446,-4.488888888888889,9.846666666666668,0.5,0.0,0.5
130,,0.5,7792933502,71,8.958190652431075,15.21,14.919999999999998,31.527500000000003,952.0425,1284.2775000000001,4766.7475,349.92,14.5425,7454.8125,51042.775,3358.6000000000004,1.9649999999999999,-0.9125000000000002,9.3975,0.5,0.0,0.5
131,,0.5,7792933502,71,8.958190652431075,15.21,14.919999999999998,31.527500000000003,952.0425,1284.2775000000001,4766.7475,349.92,14.5425,7454.8125,51042.775,3358.6000000000004,1.9649999999999999,-0.9125000000000002,9.3975,0.5,0.0,0.5
132,,0.5,7792931613,81,9.996752457305766,14.265,14.535,30.345,988.73,1296.885,4047.3775,378.625,13.6425,6286.295,51228.09,2871.565,2.2,2.3325,9.1,0.5,0.0,0.5
133,,0.5,7792931613,81,9.996752457305766,14.265,14.535,30.345,988.73,1296.885,4047.3775,378.625,13.6425,6286.295,51228.09,2871.565,2.2,2.3325,9.1,0.5,0.0,0.5
134,,0.5,7792931405,81,9.075691417963606,14.67111111111111,14.746666666666666,28.47555555555555,994.3177777777778,1325.7888888888888,4148.424444444445,394.05555555555554,13.988888888888889,5866.733333333334,47482.54888888888,2693.2644444444445,2.8733333333333335,0.9844444444444443,10.513333333333334,0.5,0.0,0.5
135,,0.5,7792930405,72,8.698701068539306,14.8025,15.440000000000001,30.155,964.5725,1306.3174999999999,4186.8775,353.34000000000003,14.86,6983.27,49549.384999999995,6179.8175,1.625,-5.7875000000000005,6.992500000000001,0.5,0.0,0.5
136,,0.5,7792930405,72,8.698701068539306,14.8025,15.440000000000001,30.155,964.5725,1306.3174999999999,4186.8775,353.34000000000003,14.86,6983.27,49549.384999999995,6179.8175,1.625,-5.7875000000000005,6.992500000000001,0.5,0.0,0.5
137,,0.5,7792947816,81,8.914321454431363,13.69,13.7825,30.052500000000002,949.9175,1196.8325,3947.6775000000002,358.2125,12.235,7291.985,47676.75,3764.0950000000003,2.8049999999999997,1.185,6.965,0.5,0.0,0.5
138,,0.5,7792947816,81,8.914321454431363,13.69,13.7825,30.052500000000002,949.9175,1196.8325,3947.6775000000002,358.2125,12.235,7291.985,47676.75,3764.0950000000003,2.8049999999999997,1.185,6.965,0.5,0.0,0.5
139,427029292.0,0.5153489399293286,7792952110,75,13.428440281940285,22.84,11.22,21.0,613.16,14.32,4165.74,1331.44,1656.92,15466.0,61288.14,1361.9,1.76,15.16,4.08,0.48,0.0,0.4
140,868272884.0,0.4965177016831109,7792952110,71,10.580588532382649,17.52,12.84,29.18,483.56,4.04,3457.88,1102.64,1480.36,11727.0,63417.28,1863.12,1.36,-12.02,5.96,0.54,0.0,0.5555555555555556
141,104377202.0,0.5056322386165318,7792952110,74,6.3882919009095485,13.94,17.96,33.16,250.84,11.26,3617.72,857.86,1158.96,4771.42,43095.24,561.48,0.96,-1.32,17.62,0.58,0.04,0.43478260869565216
142,926181198.0,0.5134910059960026,7792952110,73,10.032205112225235,9.02,14.76,39.28,131.12,5.86,2854.04,717.4,1012.54,2688.68,32016.04,8928.22,1.64,13.98,19.86,0.58,0.0,0.5357142857142857
143,120299161.0,0.5047090697974455,7792952110,74,9.268714896214897,17.1,14.14,22.76,537.92,18.42,4806.14,1176.54,1372.0,10697.74,64234.24,959.44,3.02,-17.62,2.06,0.42,0.0,0.36363636363636365
144,405459589.0,0.5180028804608737,7792952110,73,10.904960067710068,15.18,13.64,34.62,379.8,14.66,4364.84,960.54,1281.42,3556.14,61505.06,2238.82,2.48,-3.16,10.44,0.6,0.0,0.6666666666666666
145,91407213.0,0.5166529942575881,7792952110,80,11.139378420599007,13.06,13.04,30.68,382.08,15.56,4913.96,945.26,1252.44,8282.48,50010.22,2798.92,2.66,0.42,1.78,0.48,0.0,0.3333333333333333
146,53575999.0,0.5411334552102377,7792952110,74,8.550520575829399,11.7,16.32,36.66,273.84,10.18,4394.8,862.92,1142.06,3623.0,41774.9,2634.94,4.08,-0.3599999999999997,2.3,0.52,0.0,0.5454545454545454
147,,0.5,7792952110,74,10.036637473476386,15.045,14.24,30.9175,994.325,1294.5875,4071.89,381.53999999999996,11.787500000000001,7601.5575,52167.64,2668.355,2.245,-0.6150000000000002,8.0125,0.5,0.0,0.5
148,,0.5,7792952110,74,10.036637473476386,15.045,14.24,30.9175,994.325,1294.5875,4071.89,381.53999999999996,11.787500000000001,7601.5575,52167.64,2668.355,2.245,-0.6150000000000002,8.0125,0.5,0.0,0.5
149,451626507.0,0.5015297717109908,7792951612,74,10.505429292929293,20.42,12.32,23.38,501.46,14.26,4920.36,1172.7199999999998,1581.14,12114.0,56505.04,578.54,0.88,-7.24,5.8,0.54,0.02,0.5652173913043478
150,171685396.0,0.5220518867924528,7792951612,73,8.752417370211488,15.78,16.02,31.4,435.36,13.44,4257.04,1043.96,1361.9,5856.68,54809.12,1381.4,2.16,0.8600000000000005,4.82,0.44,0.02,0.5217391304347826
151,121877534.0,0.5054310597905861,7792951612,73,7.085814851814852,12.06,14.68,24.14,351.19999999999993,15.9,2493.06,913.2,1145.94,6742.9,43079.74,1321.18,1.54,-8.5,2.66,0.34,0.02,0.3181818181818182
152,105762531.0,0.5059735227639651,7792951612,61,6.8581688153607665,9.64,21.6,43.4,91.34,3.16,4084.92,733.58,1010.34,1484.76,43551.74,6184.74,0.52,9.76,21.7,0.54,0.04,0.5
153,198307124.0,0.536608557844691,7792951612,72,9.72052615848204,18.94,14.46,23.38,527.36,17.06,4175.58,1185.82,1539.42,11766.58,57508.06,982.6,1.72,-4.76,3.3,0.6,0.04,0.5333333333333333
154,337331193.0,0.48189473684210526,7792951612,61,8.78245104895105,16.06,13.74,30.62,373.98,18.86,4219.88,1042.16,1401.92,5510.72,52035.0,1166.92,1.64,4.08,8.98,0.62,0.04,0.52
155,125387672.0,0.5195447798119742,7792951612,71,5.42396287046287,7.96,5.04,10.22,113.34,4.2,1487.52,463.98,498.36,5763.94,17557.58,2349.94,0.54,11.72,8.805555555555555,0.75,0.0,0.7333333333333333
156,75219381.0,0.5239862935465448,7792951612,74,7.9179690570867045,11.36,17.16,37.68,241.24,9.54,4696.6,847.0,1178.16,3741.7,46037.8,7879.88,5.34,7.84,7.78,0.44,0.02,0.2962962962962963
157,,0.5,7792951612,71,8.130842433162382,14.0275,14.377500000000001,28.0275,925.3025,1214.6475,3791.87,329.40999999999997,12.0525,6622.66,46385.51,2730.65,1.7925,1.7200000000000002,7.980694444444445,0.5,0.0,0.5
158,,0.5,7792951612,71,8.130842433162382,14.0275,14.377500000000001,28.0275,925.3025,1214.6475,3791.87,329.40999999999997,12.0525,6622.66,46385.51,2730.65,1.7925,1.7200000000000002,7.980694444444445,0.5,0.0,0.5
